,Sentences,Similarity
1775,Add updates and security repositories Added yum repositories for mos??-updates and mos??-security_ depending on Fuel version After running fuelmenu_ updates repo will be verified that it can be resolved and download updates If updates fail or resolution fails_ a warning is displayed at the end of deployment and broadcast to Fuel UI This point was selected because Internet access is usually not available until after fuelmenu has been run Change-Id: I30e8c854147bed9901470bf1a98875180d808ab4 Partial-Bug: #1466080 Partial-Bug: #1466070,0.3558359146118164
1776,Add updates and security repositories Added yum repositories for mos??-updates and mos??-security_ depending on Fuel version After running fuelmenu_ updates repo will be verified that it can be resolved and download updates If updates fail or resolution fails_ a warning is displayed at the end of deployment and broadcast to Fuel UI This point was selected because Internet access is usually not available until after fuelmenu has been run Change-Id: I30e8c854147bed9901470bf1a98875180d808ab4 Partial-Bug: #1466080 Partial-Bug: #1466070,0.3558359146118164
1777,Add functional tests for security group rule Tests: test_find test_get test_list Change-Id: If54342ec8c57b926a5217d888a43dcd98223bd69,0.1673155426979065
1778,Add security repository into default set of repos Change-Id: I19b75bf9a1e6a3af6a2215f23ad96eaa4a0665cd Closes-bug: #1466080,0.6007305383682251
1779,Add security repository into default set of repos Change-Id: I19b75bf9a1e6a3af6a2215f23ad96eaa4a0665cd Closes-bug: #1466080,0.6007305383682251
1780,Hyper-V: Adds multiple security group rules Until this commit_ all security group rules are applied one by one This can be problematic in large deployments_ where there are hundreds of rules that need to be applied Adding multiple ACLs at once will reduce the processing time greatly Closes-Bug: #1443781 Change-Id: I362f030a95c71b8c86c5fb178493dadc1bc48d4a (cherry picked from commit e5e96e63acdc1be2b57fcce7b033f874909f80da),0.2122153490781784
1781,Hyper-V: Adds multiple security group rules Until this commit_ all security group rules are applied one by one This can be problematic in large deployments_ where there are hundreds of rules that need to be applied Adding multiple ACLs at once will reduce the processing time greatly Closes-Bug: #1443781 Change-Id: I362f030a95c71b8c86c5fb178493dadc1bc48d4a,0.19240602850914001
1782,Refactors Hyper-V Security Groups Hyper-V Security Groups logic has become very convoluted and hard to maintain_ mostly due to differences between Msvm_NetworkAdapterAcl and Msvm_NetworkAdapterExtendedAcl_ used in Windows Hyper-V / Server 2012 and Windows Hyper-V / Server 2012 R2 respectively This commit reduces the logic related to security groups from HyperVUtilsV2_ the methods accepting SecurityGroupRule objects instead_ making it easier to create the rules Also_ this commit introduces SecurityGroupRuleGenerators_ which will generate the rules_ according to the supported version and many different conditions when creating them Change-Id: Ia4ecc1a1ecce19aef000ae39b9efe935ff0db907 (cherry picked from commit 3abcc92f73c17cca8f884ebcf2d767b695e5c9d0),0.2741246223449707
1783,Refactors Hyper-V Security Groups Hyper-V Security Groups logic has become very convoluted and hard to maintain_ mostly due to differences between Msvm_NetworkAdapterAcl and Msvm_NetworkAdapterExtendedAcl_ used in Windows Hyper-V / Server 2012 and Windows Hyper-V / Server 2012 R2 respectively This commit reduces the logic related to security groups from HyperVUtilsV2_ the methods accepting SecurityGroupRule objects instead_ making it easier to create the rules Also_ this commit introduces SecurityGroupRuleGenerators_ which will generate the rules_ according to the supported version and many different conditions when creating them Change-Id: Ia4ecc1a1ecce19aef000ae39b9efe935ff0db907,0.2503315508365631
1784,Add delete method for security group rules DO NOT MERGE Change-Id: I9c66aee078fa999a85336f600f086b93640ca96e,0.21172493696212769
1785,Cerberus creates an uuid for security reports Previously_ Cerberus retrieved reports according to the report identifier the plugin provided The goal of this US is for Cerberus to create its own uuid and keep the report identifier of the plugin The changes include: * Migration of the db * an unique attribute UUID * Tuple (report_id_ plugin_id) must be unique * Changes of unit & functional tests Change-Id: I9aedb88fd5a4f66ccd5e2e831790d9655f76bb09,0.15451791882514954
1786,added the preset security groups on horizon Change-Id: I2e44f7d89ed49008bfe92c725c7481b7227982ed,0.2698770761489868
1787,Add functional tests for security groups Change-Id: I90b29c2e48303867ae2f670643171d113e485cf1,0.24880874156951904
1788,Add create method for security groups Adds the API method to create a security group_ using nova or neutron Change-Id: I495c8272220837982b7e1f880646748a30b7d727,0.2382625937461853
1789,Add delete method for security groups Adds the API method to delete a security group_ using nova or neutron_ and consolidates existing and new security group tests into a new file Change-Id: Ib85b3ec0de8b2b42f691c3e2127adb16e8b14c99,0.23727679252624512
1790,Fix Nova API misimplementation for security groups According to the Compute API reference [1]_ the 'description' parameter is optional when creating a security group Still_ Tempest is expecting errors when a description isn't provided This patch removes the checks so that change I404dd30c7dac4b8a9e01cf2ea62fa404fdcce3de can pass Tempest checks [1]: http://developeropenstackorg/api-ref-compute-v2-exthtml#createSecGroup Related-Bug: #1434172 Change-Id: I504f00cecbd004f00b3553e8a23c2b3870405050,0.33286619186401367
1791,Split security group list operations DO NOT MERGE yet Change-Id: I4474341ebc255700a06247846c6350981437e8ae,0.21548804640769958
1792,Fix security group list command Security group list command tries to get a project list and this may fail with a 404 as well as a 401_ so add the 404 to the ignore list Change-Id: I68214d2680bad907f9d04ad3ca2f62cf3feee028 Closes-Bug: #1459629,0.27270910143852234
1793,Remove duplicated tenant_id param in list security group method Change-Id: I6bf82e24823885f74d8297268ce97c3af66f281a,0.18736854195594788
1794,tests crud security report and task Change-Id: I4e51696a7c98d2cb0b7df94a897e25e64442a465,0.28206366300582886
1795,Display protocol in security group rules Display protocol of the security group rules in dashboard instance overview page Change-Id: Icc8db874083dcb71e14fd4b6e686aed9a6a39600 Co-Authored-By:Sridevi <sridevimaddipati@tcscom> Closes-Bug: #1378170,0.20615822076797485
1796,Storage and the notification of a security report * New functional test * Fix of bugs Change-Id: I700fb634d4aba47c4996df5d5e59c38a034ddcc7,0.3008687496185303
1797,Do not assume order of security group rules This fixes the unit tests[1] that breaks with a randomized PYTHONHASHSEED (see the bug report) The test assumed that the security_group_rules_for_devices method from neutronagentsecuritygroups_rpc returned security group rules in a particular order Found with PYTHONHASHSEED=2 The fix refactors the test case to handle unsorted security group rules [1] neutrontestsunitpluginsml2test_security_group\ TestMl2SGServerRpcCallBack\ test_security_group_rules_for_devices_ipv4_ingress_addr_pair Partial-bug: #1348818 Note: There are several other unrelated unit tests that also break with a randomized PYTHONHASHSEED_ but they are not addressed here They will be addressed in separate patches Change-Id: I1b2bd4100c19004f12822c414aefc86aae9849db,0.250278502702713
1798,Add flag to indicate handling of security groups Security groups can be handled by either nova_ neutron_ or just not be supported This adds a flag for that Values will be one of 'neutron' (the default)_ 'nova'_ or None None indicates that security groups are not supported Change-Id: I81a2e10e14e53acc9ffc328771d8ef721e2fd370,0.24346379935741425
1799,Updating Case Studies - Alice's Instance Security Management section + Clarifying additional consideration before hardware is selected of rdrand support highlighted in RFP + Using egd + libvirt + Using 'trusted compute pools' for attestation + Ensuring logging captures on-system commands in images + HIDS agent + Calls out architectural dependency that requires clear ownership Change-Id: I8861bb8c1dace8fc7526a1464c6abc61faac032e Partial-Bug: #1349540,0.1750357449054718
1800,Security group and security group rules delete tests - Adding tests for security groups delete - Adding tests for security group rules delete Change-Id: Id9433f58ca4ace38d1c17a683c03e49e85a88d48,0.22746950387954712
1801,Adds associate security group action to Compute API v2 Change-Id: I869a9e1996d55549fdbaa6d84dfffc2595bd7e9c Closes-bug:1456189,0.2541586458683014
1802,Delete port security bindings on existing port If router interface added by port it is required delete security group bindings before update port_security attribute on port Change-Id: Ib949a849119b7a440fd34843a9105aff317e08ed,0.158869668841362
1803,[Fullstack] Mark security groups test as unstable It's still failing from time to time and we don't know the root cause of that failure So lets mark it as unstable for now until we will finally find out what's going on in this test and until we will finally fix it Change-Id: I2b6b50fb14856997d886daed5cf7bb4898d57130 Related-bug: #1742401,0.28382617235183716
1804,"Fix security groups cleanup In addition to the security groups that are explicitly created_ Neutron automatically creates a security group called ""default"" for each tenant We have to clean these up manually_ this also needs the admin context At the same time we avoid trying to delete the other security groups twice Change-Id: Ib8da1c608a3355cd2e08a7bc1a5aaa86444d1c39 Closes-Bug: 1355629",0.278901070356369
1805,Improve language in Security Guide Change-Id: I6499448fe9abfaf3dc07f06268eb69d100498100 Closes-Bug: #1447667,0.29189348220825195
1806,Adds a security test to check for Cross Site Scripting vulnerabilities This is a security test to verify whether the create service API is vulnerable to Cross Site Scripting Some common XSS strings are supplied to all fields of the JSON input to see if the API invocation succeeds If so_ this indicates a vulnerability Change-Id: I5728541900c5964a189aa7c03a8a56434f5cae9f Implements: blueprint cross-site-scripting,0.19700327515602112
1807,Views module security upgrade Views - Critical - Cross Site Scripting (XSS) - SA-CONTRIB-2015-103 https://wwwdrupalorg/node/2480327 Upgrade views module to 311 Change-Id: I55f975053f0c03ba2e54b8d3a53e9d21903ec77e,0.2843438684940338
1808,"Set port security for logical port port_security is ""a set of L2 (Ethernet) addresses from which the logical port is allowed to send packets and to which it is allowed to receive packets Logical ports are always allowed to receive packets addressed to multicast and broadcast addresses"" Set this field with the port mac address and any configured allowed address pairs mac addresses Change-Id: I30b89f163f3941b8082e208c788aff94ef6f02db",0.1105695366859436
1809,disable port security on Akanda router ports Router ports should not have port security enabled_ so disable it on the Akanda ports since they're doubling the router interface ports Change-Id: I3f771bf0b84f984614939e1bffce52aea91c8f9a,0.11517061293125153
1810,Fix grammar errors of networking services security best practices Rewriten the sentences which using conjunctive adverbs at the beginning and overuse of commas in the section_networking-services-security-best-practicesxml of security-guide Close-Bug: #1447772 Change-Id: Ie7e8f54e7342394a188656119bff4a8658a8e78b,0.28774505853652954
1811,Merge security group client side rpc api with compute rpc api Both compute and security group client side rpc api:s share a single target_ which is of little value and only cause mistakes like with the recent bump of the compute rpc api that missed out on the security group client api This change eliminates future problems like this by combining them into one to get a 1:1 relationship between client and server api:s Change-Id: I9207592a87fab862c04d210450cbac47af6a3fd7 Closes-Bug: #1448075,0.22590067982673645
1812,Fixes malformed sentences in the security guide Change-Id: I11800ae1d73f1ba99676884b043c1ca6fe930eb8 Closes-Bug:#1442291_#1442297_#1442318,0.3757392168045044
1813,Rename OpenStack Security Group (OSSG) Meeting Based on: https://wikiopenstackorg/w/indexphp?title=Meetings&diff=next&oldid=77629 Change-Id: I0b618a675329f85364803b5803e537ed3549637e,0.1472557634115219
1814,Add security group calls missing from latest compute rpc api version bump The recent compute rpc api version bump missed out on the security group related calls that are part of the api One possible reason is that both compute and security group client side rpc api:s share a single target_ which is of little value and only cause mistakes like this This change eliminates future problems like this by combining them into one to get a 1:1 relationship between client and server api:s Change-Id: I9207592a87fab862c04d210450cbac47af6a3fd7 Closes-Bug: #1448075 (cherry picked from commit bebd00b117c68097203adc2e56e972d74254fc59),0.2882702350616455
1815,commit 503993fc9e08c5e8014c468d94f47547549dd7a6 Author: tianzichen306 Date: Mon Apr 27 22:20:46 2015 Sentences order adjustment of networking services security best practices Swap two sentences and use pronouns in the section_networking-services-security-best-practicesxml of security-guide Close-Bug: #1447773 Change-Id: Id4957561ff17d7c83ffe5576230fc9f083faacf8,0.36036133766174316
1816,add security groups to topology Change-Id: I8246ee16690cf47921df921aefb710892307cbd0,0.24913841485977173
1817,add security groups to topology Change-Id: I8246ee16690cf47921df921aefb710892307cbd0,0.24913841485977173
1818,Fix security issues with EC2 credentials This change addresses several issues in the creation and use of EC2/S3 credentials with keystone tokens 1 Disable altering credential owner attributes or metadata Without this patch_ an authenticated user can create an EC2 credential for themself for a project they have a role on_ then update the credential to target a user and project completely unrelated to them In the worst case_ this could be the admin user and a project the admin user has a role assignment on A token granted for an altered credential like this would allow the user to masquerade as the victim user This patch ensures that when updating a credential_ the new form of the credential is one the acting user has access to: if the system admin user is changing the credential_ the new user ID or project ID could be anything_ but regular users may only change the credential to be one that they still own Relatedly_ when a user uses an application credential or a trust to create an EC2 credential_ keystone automatically adds the trust ID or application credential ID as metadata in the EC2 access blob so that it knows how the token can be scoped when it is used Without this patch_ a user who has created a credential in this way can update the access blob to remove or alter this metadata and escalate their privileges to be fully authorized for the trustor's_ application credential creator's_ or OAuth1 access token authorizor's privileges on the project This patch fixes the issue by simply disallowing updates to keystone-controlled metadata in the credential 2 Respect token roles when creating EC2 credentials Without this patch_ a trustee_ an application credential user_ or an OAuth1 access token holder could create an EC2 credential or an application credential using any roles the trustor_ application credential creator_ or access token authorizor had on the project_ regardless of whether the creator had delegated only a limited subset of roles This was because the trust_id attribute of the EC2 access blob was ignored_ and no metadata for the application credential or access token was recorded either This change ensures that the access delegation resource is recorded in the metadata of the EC2 credential when created and passed to the token provider when used for authentication so that the token provider can look up the correct roles for the request Conflicts (six removal in e2d83ae9_ pep8 fixes in e2d83ae9): keystone/api/credentialspy keystone/tests/unit/test_v3_application_credentialpy keystone/tests/unit/test_v3_credentialpy Conflicts due to flask reorg: keystone/api/_shared/EC2_S3_Resourcepy keystone/api/credentialspy keystone/api/userspy keystone/tests/unit/test_v3_credentialpy Moved the test_update_credential_non_owner unit test to CredentialSelfServiceTestCase since in this branch the default policies are not affected by #1872733 NOTE: the application credential functional changes_ along with its tests were removed from the stable/pike backport as stable/pike does not support application credentials Change-Id: I39d0d705839fbe31ac518ac9a82959e108cb7c1d Closes-bug: #1872733 Closes-bug: #1872755 Closes-bug: #1872735 (cherry picked from commit 37e9907a176dad6843819b1bec4946c3aecc4548) (cherry picked from commit 2f2736ebb267c757ad77fcf25ee0aaeefab2a09d) (cherry picked from commit 27caafe3daa552663719954f2cd6713dd4493178) (cherry picked from commit bfba75fc3c5c8f119f74dbf31347e008824a2134) (cherry picked from commit 53d1ccb8a1bdbb5aa0efaacf9739b1a6f436e191),0.24108687043190002
1819,ping scenario with security groups This scenario enables to boot VMs with security groups User can specify number of security groups and security group rules to be created per iteration As we know_ only members and not rules of remote security group are used in security group implementation_ this scenario creates a remote security group for each user requested security group but with no rules Additionally it creates a security group with ssh and icmp rule for each iteration After the VM is booted_ this scenrios tests pinging VMs floating ip Change-Id: I72e3dc826a1904894e39a2e756d1800cb7db20e1,0.0780477523803711
1820,Method to get security group updates in driver Use the RPC listener that an agent would use to receive any security group updated messages that the server has put onto the message queue Conflicts: bsnstacklib/plugins/ml2/drivers/mech_bigswitch/driverpy Change-Id: Ic969db3bd4a577834ce8f5a06cc59a81543bdd99,0.17182859778404236
1821,Add bandit to tox for security static analysis Change-Id: Id74a190e893326a587911e32593040bcb844d3e9,0.22189471125602722
1822,Fix security group create description bug --description is optional in our CLI but the server requires it to be non-empty Set a default value of the given name Closes-Bug: #1434172 Change-Id: I81507a77ad8d815000ff411784ae71e229c77f78,0.31282752752304077
1823,Add security groups events Today ML2 mech drivers have no direct exposure of security groups_ and they can only infer them from the associated network/ports This is problematic as agentless ML2 mech drivers have no way to intercept securitygroups events and propagate the information to backend_ or more generally_ react to them This patch leverages the callback registry to dispatch such events so that interested ML2 mech drivers (or any interested party) can therefore be notified This patch is solely about security groups A follow up patch will address the remainder of securitygroup related events_ such as those for rules Partial-bug: #1444112 Change-Id: Ifa1d7ee9c967576f824f1129dd68e6e3abd48f5c,0.22348499298095703
1824,[Launch Instance Fix] Security Group Nova Net When nova networking is enabled_ the input to security groups needs to be by name When neutron_ it needs to be by id This solves that issues Change-Id: If32671af90facd16e60caa33ed84ba7c9796ad11 Closes-Bug: #1445235 (cherry picked from commit b7de0333b13f73f6a66380623d7579373709c756),0.18126359581947327
1825,Security groups and security group rules GET tests - Adding security group get and list tests - Adding security group rules get and list tests Change-Id: I40453d1247c4ae117b96b7697a9068b384b03c01,0.2345016598701477
1826,Fixed a typo in the Security entry Change-Id: Id53e24eab1ba52d97cffd68dd9f5019efdda20e9,0.3515334129333496
1827,Method to get security group updates in driver Use the RPC listener that an agent would use to receive any security group updated messages that the server has put onto the message queue Change-Id: Ic969db3bd4a577834ce8f5a06cc59a81543bdd99,0.19127938151359558
1828,Backend handling on security group update Change-Id: I303200c403348865e2c629975c0f300d8aa3a3ce (cherry picked from commit 5b69818710aad4bd2d9ddfbf6134e5be84409cb1),0.4039831757545471
1829,Adding missing security group hanling on update Change-Id: I303200c403348865e2c629975c0f300d8aa3a3ce,0.40603262186050415
1830,Avoid double-hopping deletes for security group rules There is no need to get and delete; we can delete with one bullet This will most likely have quite a decent performance benefit overall The patch preserves the existing logic of raising and error on the missing element; a test was added to spur up the coverage Related-bug: #1444112 Change-Id: Iaef77bd3f7775ed91d374838fb5488d925b4062c,0.2534060776233673
1831,Display Suite module security update SA-CONTRIB-2015-095 https://wwwdrupalorg/node/2471733 Change-Id: Ibdefcdbbcdede2693bfcb234d21ab9917bf72783,0.3419269919395447
1832,Addressg TODO related to Security Groups RPC API's classes Change-Id: Ifb70a118cef48c3c4cd313e22e907aa47bc51ad0,0.2884422540664673
1833,[Launch Instance Fix] Security Group Nova Net When nova networking is enabled_ the input to security groups needs to be by name When neutron_ it needs to be by id This solves that issues Change-Id: If32671af90facd16e60caa33ed84ba7c9796ad11 Closes-Bug: #1445235,0.1752222180366516
1834,[Launch Instance Fix] Add Security Group Step Unit Tests This patch adds unit tests for the security groupg step These tests are focused around the controller and its related components (no selenium tests or view tests) Change-Id: I14dbc603e3bafdcebcb13b0ef7f77d05a26a2122 Partial-Bug: 1435869,0.17113423347473145
1835,Add security segregation usecase Change-Id: I5a1ff68e3dc89ef9cda07ac80c7d75dcca5e1d03,0.15720345079898834
1836,Add Bandit security static analysis checking via tox The plan is to add Bandit to the commit gate Bandit is produced by the OpenStack security team to do static code analysis for security implementation failures It tests the code base for ~30 common security problems in Python with more to come The bandityaml configuration file is set to the value recommended by the Bandit team run with: tox -e bandit Change-Id: I46cde803119d0162b6256346e423079cadac17cb Partially-Implements: blueprint gate-bandit,0.17194920778274536
1837,Improve formatting of security teams link Change-Id: I9fa1637c39e5d40d7918dcfc1288340103e71a8b,0.261881947517395
1838,todo: Add security groups Change-Id: Ib47b7e59b3c9f9e4a624493a1dd492a815fef4b4,0.2622736096382141
1839,Add Bandit security lint checking via tox The idea is to make the codebase gate on Bandit Bandit is produced by the OpenStack security team to do static code analysis for security implementation failures It tests the code base for ~30 common security problems in Python with more to come run with: tox -e bandit Partially-Implements: gate-bandit Change-Id: Iade9936268a539384d6067104f02f9a9001c3627,0.14541220664978027
1840,Added test for reattached security groups We had a bug for OSP13 with openvswitch firewall driver that the established connection can't be resumed after the security group has been removed from the port and than added back There are 2 new tests: - To make sure that the new connection can be initiated after security group has been re-attached to the server - To make sure that the existing connection can still be active after security group has been re-attached In order to keep the connection open there is a new StatefulConnection class Change-Id: I3c2f037180b35dbbd254d8b4ce69852d31391a9a,0.1487390547990799
1841,Don't try to create default SG when security groups are disabled If security group API is disabled_ there is no point to create default security group for tenant when eg network is created Conflicts: neutron/db/securitygroups_dbpy neutron/tests/unit/db/test_securitygroups_dbpy Closes-Bug: #1913297 Change-Id: Ib73babdd563e3e8c21ce6f63456cc87af414c5aa (cherry picked from commit 013c183d7c1a16d07f5acae9e29b157b0ffd8fae),0.1924547255039215
1842,Don't try to create default SG when security groups are disabled If security group API is disabled_ there is no point to create default security group for tenant when eg network is created Conflicts: neutron/db/securitygroups_dbpy neutron/tests/unit/db/test_securitygroups_dbpy Closes-Bug: #1913297 Change-Id: Ib73babdd563e3e8c21ce6f63456cc87af414c5aa (cherry picked from commit 013c183d7c1a16d07f5acae9e29b157b0ffd8fae),0.1924547255039215
1843,pod security policies updates New content: Minor Usability Enhancement to Default Pod Security Policies Implemented patchset 2 comment Implemented patchset 3 comments Signed-off-by: Ron Stone <ronaldstone@windrivercom> Change-Id: I82d31f412c47bfecf4601169400bf090ceda636c Signed-off-by: Ron Stone <ronaldstone@windrivercom> (cherry picked from commit 398041b403bfff061efe6e5c82b3efc25b1066d5),0.2638171911239624
1844,"Add new Debian security mirror suite pattern Starting with Debian 11 (bullseye)_ security packages are in bullseye-security as opposed to older releases like buster/updates List the last several stable releases in hopes nobody is trying to use this role to configure platforms older than Debian 8 (jessie_ the current ""oldoldstable"") Change-Id: I2d7712cbfd037a65b9025980a6c0cccd917f8947",0.6607524752616882
1845,Fix security group checking action permissions raise error The security group usage didnot contain key 'available' so it must be checked before using Change-Id: I1a4b78360ce84731449ca9416c36c552e35fe20b Closes-Bug: #1422049,0.25525593757629395
1846,Adding the security team Moving VMT responsibilities from Release to security Change-Id: I9d0db560952380d3283ca710608ed0fdd3af64da,0.34786200523376465
1847,"Remove meaningless ""(CIDR)"" suffix in Security Group Rules table Previously (until Juno) ""(CIDR)"" suffix was used to mention a value is ""remote IP prefix"" in ""Remote"" column However_ in Kilo ""Remote"" column was split into ""Remote IP Prefix"" and ""Remote Security Group"" columns_ and ""(CIDR)"" suffix is no longer needed and now meaningless Closes-Bug: #1440441 Change-Id: Idde94f699ce2c23b8cb48a34d768312ecb9966b9",0.19105251133441925
1848,Fix error raising in security groups method In case there were security groups not belonging to tenant on port _get_security_groups_on_port would try to raise exception but fail trying to index set This patch fixes removes use of index and introduces new exception which provides better explanation of situation which occurred Change-Id: I039ea57269dc53ced8dece0985f33ce9ae7eab17 Closes-Bug: #1373816,0.2968960404396057
1849,"Add xml security test case This XML security test case is to check wehther the application is vulnerable XML bomb attack by sending a payload with XML bomb The expected response is ""Invalid Json"" Otherwise_ it fails Change-Id: Ia4ca814b59cce2293006357973d35594ba992784 Implements: blueprint security-testing",0.08788661658763885
1850,fix for creating security groups in devstack Upstream neutron interface for creating security groups was changed to require a description for a security group Updating cue devstack plugin to provide a description for rabbitmq security group being created while stacking Change-Id: I348a5e1ec51954a829e19a3d345ff01992e3a84d,0.31821155548095703
1851,Identity in OpenStack Security Guide  - Style nits Made fixes to grammar and style nits described in bug description Closes Bug: #1411519 Change-Id: I4ca527dd85b218f53956fc4e8464c6a0a9e426f6,0.3227289021015167
1852,don't 500 on invalid security group format Fix a user reported issue with invalid security group format causing Nova to throw a 500 error (never a good thing) This provides some minimal validation of the security group in the v2 API to return a 400 instead of a 500 on garbage input It does not break string freeze because this uses the same string as the validator for jsonschema We aren't nearly as helpful about what's wrong with the secgroup format_ that comes with v21 Test case is added for both v2 and v21 on the v2 endpoint (which passed previously) There is some copy and paste in the test case_ but that's intentional for now until we figure out which pieces of the samples_base classes are really useful in other tests (and that we seem to keep wanting in other tests)_ and will be refactored later Change-Id: I3fec08df09a7705e5c882d3ef29d9c4e620781fc Closes-Bug: #1239723,0.24389350414276123
1853,[Launch Instance Fix] Split Security and Access into two steps This splits the single Security and Access step so that the two panes in that step (Security Groups / Keypairs) have their own steps in the wizard_ thus making everything much more consistent Change-Id: Ib1d79ce8019e5361faccf77360989c38ce1cab2c Closes-Bug: 1435636,0.18253827095031738
1854,Add security groups scenario test This commit adds scenario testing for security groups Change-Id: I2c8eb9903a92790139fac8311ef671e1d1851145,0.291269451379776
1855,Exclude security group related quotas when the extension disabled When using neutron as network service and security group extension disabled_ the quotas update workflow will hit some error_ because 'security_group' and 'security_group_rule' are passed to the quotas update method for neutron This patch fixes the problem by excluding these two quotas when neutron security group extension is disabled Change-Id: I0011e1c0956d3248b748f109d5ab5e93ec55f7d3 Closes-bug: 1330632 (cherry picked from commit 1246cd32e33451831255236a3abd8e5e4bf236b1),0.2532857060432434
1856,Improve styling for security group detail table In the Access and Security step of the new Launch Instance Wizard_ there is a detail table that shows when expanding the security groups Currently this detail table is very compact/congested and uses table striping_ which does not match the mockups This patch removes table striping from the security group details table_ and adds padding so that it more closely matches the mockups Closes-Bug: 1433688 Change-Id: Iccd4a83cb3c7e36383f6063cb65d9e7c4efe84b1,0.25155073404312134
1857,Add column sorting to Access & Security tables This patch adds column sorting to the transfer tables within the Access and Security step of the new Launch Instance Wizard This ensures UI consistency with other steps' transfer tables Closes-Bug: 1433790 Change-Id: Ic4571998cc6a5e31466f90ab95dcbdf1fc825b40,0.16306756436824799
1858,Adding conf options for security groups Adding conf options for security groups scenario testing Change-Id: Ieeec4c71404d3335ae40f489d6a553cd7f726264,0.19254451990127563
1859,Adding Security Checklist Adding seperate section for checklists This is an initial commit to get feedback on the format Starting with checklist on Keystone (identity) Change-Id: If36e99aae03f35775e9df665f7a204580717f5a2 Partial-Bug: #1342993,0.21907413005828857
1860,Fixed auto security group cleanup in case of creation error Change-Id: I4b025442ddc4d2433d4a537508d3b1d3b8e64592 Closes-Bug: #1391536 (cherry picked from commit 912cd351942eb442024e9b881e639b8f780f7138),0.3473893702030182
1861,DVS: add security group extension The DVS plugin does not support security groups But we do need to have the extension and DB mixin to ensure that Nova works with the plugin Change-Id: I6ee4b83a98b2ed190a477cd05ce642b404a458ef,0.22937676310539246
1862,Move policy enforcement into REST API layer for v21 security groups This patch moves the policy enforcement into REST API layer for v21 security groups and adds related unittest Partially implements bp v3-api-policy DocImpact Change-Id: If2a3c392a839ee5d88882e1eab66d9b91e6ed72b,0.21940389275550842
1863,"Fix response parameters table of ""List/Show security group"" Add following parameters to these tables ""security-group-rules""_ ""tenant_id"" Change-Id: Ifcd396f793686a84bdd967f5b9be97416a06adf5 Closes-Bug: #1424929",0.22497209906578064
1864,Allow all printable ASCII characters in security group names Thus far_ the security group name was checked with Django's validate_slug Consequently_ some characters like spaces (bug #1224576) and @ (bug #1233501) were forbidden This fix removes validate_slug and provides a less restrictive validation Now_ all printable ASCII characters -- ie from 0x20 to 0x7E -- are valid Note that diacritics are disallowed On top of that the length is now checked and limited to 255 characters in accordance with Nova and Neutron back ends Security group forms have been factorized in one abstract base class: GroupBase CreateGroup and UpdateGroup subclass GroupBase in order to be more DRY Change-Id: Ifc8e5f75419a73a353b2138641773d36138ecea8 Closes-Bug: #1224576 Closes-Bug: #1233501,0.20047304034233093
1865,Make listing security groups faster If we have a large number of security groups (more than 1000) with security group rules (about 100 for each group) listing them could take rather long time(more than 1 minute) Adding lazy join to backref to SecurityGroupRule model will make it faster at list on 15% Change-Id: I648a48cdefe0faf75c0c62bd8adffc12547293be Closes-bug: #1426383 (cherry picked from commit 5917fcff32a51e755b7bb90790cac5afd92556e8),0.17156417667865753
1866,Hyper-V: Fixes security groups issue After this patch If19be8579ca734a899cdd673c919eee8165aaa0e refactored securitygroups_rpc_ prepare_devices_filter attempts to use methods unimplemented by the HyperV security groups driver For this reason_ binding ports fails with NotImplementedError if security groups are enabled Until the HyperV security groups driver reaches parity_ the use_enhanced_rpc property should be set to False on the HyperVSecurityAgent_ falling back to the old behaviour (cherry picked from commit 7076d9edee29b852833d934761052efcbc6e8fcf) Change-Id: I1a7ee2b92367d2d59932b8b39372a055bf19951b Closes-Bug: #1415523,0.278012216091156
1867,Fix some cases of passing context to remotables with security groups This fixes a couple of cases where we pass a context to security group methods in the quotas module and in the compute manager Related to blueprint kilo-objects Change-Id: Id3bb9f35d50e888fd704dc903d49ca1350037432,0.1618025302886963
1868,Update help messages for default security group commands The secgroup-{add_delete_list}-default-rules? family of commands has confusing help text that makes it sounds like they actually operate on the default security group (that is_ the security group named 'default' which is the default for the current tenant) Instead_ the operate on a sort of meta-security-group object which is only used to populate the 'default' security group in newly-created tenants This is crazy confusing These commands get fancy new help strings that should hopefully make it a little more clear Closes-Bug: 1430354 Change-Id: I4d9569ba7ea9ad7a20e984df7a137c99240a9748,0.27549123764038086
1869,Default security group table Added a note on introducing new default_security_group table to prevent race conditions when creating a tenant's default security group Change-Id: I77fb9444e64a86661d0f39e2dee7f898d24aa943 Closes-Bug: #1416116,0.2309018075466156
1870,Adds Security Group support with OVS Bridge Presently the DockerGenericVIFDriver doesnot support the security group functionality when used with OVS bridge Due to this_ security group rules when applied through openstack does not work with containers Now with this fix_a hybrid mechanism is used to support the IPTable filtration and openstack security group rules Change-Id: I4886a6cf7fb955a451c247588aa50f61224fcaae Implements: blueprint container-security-group-support,0.22029326856136322
1871,added security group to create cluster call - Added a configuration item_ os_security_group_ to api to allow a default security group to be specified - Added tests to test_create_vm to verify invalid security group results in a failure - Modified nova fixture to check for security_groups in vm create Change-Id: Ib8490b15b0e90812d630d237cc4fcc8d0c8a4f9a,0.12188326567411423
